CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CabinNumber,NumInGroup,GroupSize,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
0,0.08435565512553946,0,-0.33310465947702855,4.727437152790966,-0.2835786325139853,0.17984142860686916,-0.24095862187415343,-1.100255460437333,-0.49116145689544116,-0.022268276961021034,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
0,0.08435565512553946,0,-0.33310465947702855,0.19525361876104233,0.10774353616470869,2.182510794035967,-0.19157857005385176,-1.100255460437333,0.4574425299501643,-0.022268276961021034,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
0,-0.26430529485844434,0,-0.33310465947702855,-0.2810267305009518,0.8853709226416006,-0.2324205880564411,-0.24360398179309817,-0.9008905295140817,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,0.15408784512233623,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.914707900964208,-0.49116145689544116,-0.6487347223401672,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,0.6422131750999136,0,0.6449703244959377,-0.2810267305009518,-0.2835786325139853,-0.15067898130423305,-0.03373876155681613,-0.7982471987417147,-0.49116145689544116,-0.022268276961021034,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,-0.961627194826412,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.9127339907570471,0.4574425299501643,-0.022268276961021034,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.682698434839225,0,-0.33310465947702855,-0.2810267305009518,-0.09126218209496902,-0.15867544283434037,0.1699539522019282,-0.7962732885345538,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,0.014623465128742697,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.33437830005890234,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.08435565512553946,0,-0.3119079879977383,7.267390120631573,-0.2835786325139853,1.6138735296727802,-0.26300328786535954,-1.1081511012659766,-0.49116145689544116,-0.022268276961021034,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.014623465128742697,0,-0.33310465947702855,0.425246892680979,-0.2835786325139853,1.3881956153786406,0.6805084165582613,-1.1081511012659766,0.4574425299501643,-0.022268276961021034,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,0.5027487951063201,0,-0.33310465947702855,-0.2741331991300545,-0.2835786325139853,-0.2546329811956281,0.5059146619079091,-0.7942993783273928,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-0.33403748485524115,0,-0.06966031394870639,-0.2810267305009518,-0.2835786325139853,0.2891264028516691,-0.26300328786535954,-0.8377254028849327,-0.49116145689544116,0.604198168418125,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.08435565512553946,0,-0.33310465947702855,-0.2810267305009518,1.1730094397900424,-0.2706259042558427,-0.26300328786535954,-1.0430120644296668,0.4574425299501643,0.604198168418125,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-2.0076100447783634,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.894968798892599,1.4060465167957699,0.604198168418125,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,-0.961627194826412,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.9107600805498861,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.6422131750999136,0,-0.24983202152267386,0.18334661002949248,-0.2835786325139853,-0.2706259042558427,-0.25154006154993236,-0.9087861703427252,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-1.1010915748200056,0,-0.33310465947702855,-0.27663993781038076,-0.2835786325139853,0.7733565732859452,-0.26300328786535954,-0.792325468120232,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-0.7524306248360217,0,0.5662398304300024,-0.2810267305009518,0.6445572803777889,-0.2706259042558427,-0.26300328786535954,-0.7903515579130711,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-0.8918950048296153,0,1.0159120753835178,-0.2810267305009518,1.106116761383428,-0.2706259042558427,-0.26300328786535954,-0.9068122601355644,-0.49116145689544116,-0.022268276961021034,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-1.4497525248039893,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.9068122601355644,0.4574425299501643,-0.022268276961021034,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.682698434839225,0,-0.22409320615496423,-0.27789330715054394,-0.2835786325139853,0.033239633888235115,-0.09722739961148968,-0.7864037374987493,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-0.19457310486164758,0,-0.33310465947702855,0.016021803117712976,-0.2835786325139853,-0.2706259042558427,-0.08576417329606251,-0.9048383499284034,-0.49116145689544116,-0.6487347223401672,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.961627194826412,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.9008905295140817,-0.49116145689544116,-0.6487347223401672,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,0.6422131750999136,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8929948886854381,-0.49116145689544116,-0.6487347223401672,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0,1.130338505077491,0,0.9947154039042275,-0.2810267305009518,2.029235723394706,-0.2706259042558427,-0.26300328786535954,-0.83180367226345,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1.3395350750678812,0,-0.33310465947702855,-0.08926122145599098,-0.2785616816334892,-0.2706259042558427,0.05355811576836001,-0.7844298272915884,-0.49116145689544116,-0.6487347223401672,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1,-0.8221628148328185,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8910209784782771,-0.49116145689544116,-0.6487347223401672,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.05510872486805407,0,-0.33310465947702855,0.11441129632051965,-0.2835786325139853,-0.26618342562800534,-0.26300328786535954,-1.0390642440153448,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,0.8514097450903039,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.7804820068772665,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-0.682698434839225,0,-0.3285625155886092,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,0.43184458417745664,-1.035116423601023,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-1.0313593848232088,0,-0.33310465947702855,0.27358920252123875,-0.2702000968326624,-0.2706259042558427,-0.26300328786535954,-0.8989166193069208,-0.49116145689544116,-0.6487347223401672,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.5432340548456314,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-1.1061771910588156,-0.49116145689544116,-0.022268276961021034,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
1,1.3395350750678812,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-1.1061771910588156,0.4574425299501643,-0.022268276961021034,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,-0.682698434839225,0,0.6222596050538409,-0.2810267305009518,1.111133712263924,-0.0005232036833290891,-0.26300328786535954,-0.8258819416419673,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0,0.014623465128742697,0,1.751739385307452,-0.2810267305009518,-0.2835786325139853,-0.12224711808607372,-0.26300328786535954,-0.8239080314348064,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,-0.6129662448424282,0,0.8660213270656792,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-1.0726207175370803,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,1.0606063150806941,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.7785080966701057,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
1,-0.682698434839225,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8969427090997598,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,2.4552501150166295,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.894968798892599,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.5432340548456314,0,-0.33310465947702855,-0.08424774409533842,0.25657974561942565,0.6409707101763908,-0.25771256802747006,-1.0706468073299193,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,0.22382003511913298,0,-0.2452898776342545,-0.0823676900850937,0.46561936564009554,-0.2679604170791403,-0.26300328786535954,-1.0666989869155976,-0.49116145689544116,-0.6487347223401672,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,-0.6129662448424282,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8890470682711162,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-0.33403748485524115,0,-0.33310465947702855,-0.2609728210583415,-0.2702000968326624,-0.2706259042558427,-0.26300328786535954,-0.7765341864629447,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.0606063150806941,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-1.098281550230172,-0.49116145689544116,-0.6487347223401672,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1,1.967124785039052,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8910209784782771,-0.49116145689544116,-0.022268276961021034,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0,1.5487316450582715,0,-0.33310465947702855,-0.2810267305009518,-0.27688936467332387,-0.2706259042558427,-0.26300328786535954,-0.8910209784782771,0.4574425299501643,-0.022268276961021034,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0.3632844151127265,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8831253376496335,-0.49116145689544116,-0.6487347223401672,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,1.130338505077491,0,-0.33310465947702855,-0.2804000458308702,-0.2618385120318356,-0.2706259042558427,0.5067964485475573,-0.8811514274424727,-0.49116145689544116,3.7365303953138556,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-0.33403748485524115,0,-0.33310465947702855,-0.2810267305009518,0.9171449448847424,-0.2706259042558427,-0.26300328786535954,-0.8179863008133237,0.4574425299501643,3.7365303953138556,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,-0.4037696748520379,0,-0.33310465947702855,-0.2810267305009518,0.5358566779670406,-0.2706259042558427,0.01828665018243026,-0.8811514274424727,1.4060465167957699,3.7365303953138556,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,0.08435565512553946,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8811514274424727,2.3546505036413756,3.7365303953138556,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-0.6129662448424282,0,-0.33310465947702855,-0.2741331991300545,-0.2835786325139853,-0.14979048557866556,0.6963805760719298,-0.8179863008133237,3.303254490486981,3.7365303953138556,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,-0.47350186484883466,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8811514274424727,4.251858477332586,3.7365303953138556,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,-0.12484091486485083,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8811514274424727,5.200462464178192,3.7365303953138556,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1,2.943375444994207,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8811514274424727,6.149066451023797,3.7365303953138556,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-0.7524306248360217,0,-0.3240203717001899,-0.2810267305009518,-0.2835786325139853,-0.25996395554903295,0.35777450644700415,-1.0647250767084366,-0.49116145689544116,-0.6487347223401672,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
0,-0.8918950048296153,0,-0.3285625155886092,-0.2810267305009518,-0.22504753890819773,-0.13735154542072087,0.15849072588650104,-0.7745602762557838,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-0.05510872486805407,0,-0.33310465947702855,-0.27914667649070707,1.2315405333958298,-0.2706259042558427,-0.26300328786535954,-0.8791775172353117,-0.49116145689544116,-0.022268276961021034,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,0.5027487951063201,0,-0.3315906115142221,0.21029405084300004,-0.2835786325139853,-0.2217586393496314,-0.1316170785577712,-1.033142513393862,0.4574425299501643,-0.022268276961021034,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-1.5892169047975828,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8890470682711162,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,-0.19457310486164758,0,-0.33310465947702855,0.058009676013178246,-0.20665205234637876,-0.2670719213535728,-0.17835177045912812,-0.8160123906061628,-0.49116145689544116,-0.6487347223401672,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,-0.12484091486485083,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8772036070281508,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,1.409267265064678,0,-0.2861691726300286,1.4279423648114928,-0.2835786325139853,-0.10714269075142657,-0.1439620915128466,-1.1081511012659766,-0.49116145689544116,2.483597504555563,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,0.014623465128742697,0,0.2528319021290673,0.3093102287158883,-0.2835786325139853,8.549471163452523,0.9194725959029355,-1.1081511012659766,0.4574425299501643,2.483597504555563,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
0,1.2000706950742877,0,1.471640512188259,0.8068978567606557,-0.2551492441911742,-0.25196749401892565,-0.26300328786535954,-1.1081511012659766,1.4060465167957699,2.483597504555563,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.4330166051095233,1,11.824700481858759,-0.09302132947648041,-0.2835786325139853,-0.2706259042558427,1.0032423266695185,-0.33437830005890234,2.3546505036413756,2.483597504555563,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,-0.8221628148328185,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-1.1081511012659766,3.303254490486981,2.483597504555563,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,0.5724809851031168,0,6.17881562855351,0.21468084353357106,-0.2835786325139853,1.2824646240361106,-0.18276070365736932,-1.1081511012659766,4.251858477332586,2.483597504555563,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.33403748485524115,0,0.04843542715019665,-0.2810267305009518,-0.2835786325139853,0.1283086765239554,-0.26300328786535954,-0.8140384803990018,-0.49116145689544116,-0.6487347223401672,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
1,1.2698028850710845,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8752296968209899,-0.49116145689544116,-0.022268276961021034,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-0.19457310486164758,0,0.6071191254257765,-0.2804000458308702,-0.11969157041778011,-0.26085245127460044,-0.1439620915128466,-0.812064570191841,0.4574425299501643,-0.022268276961021034,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,1.2000706950742877,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-1.1061771910588156,-0.49116145689544116,-0.6487347223401672,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
0,-0.12484091486485083,0,0.0499494751130031,-0.2810267305009518,1.1880602924315304,-0.25107899829335817,-0.26123971458606304,-0.8100906599846801,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
0,1.8973925950422554,0,-0.33310465947702855,4.38589400759651,-0.2835786325139853,-0.04583648568727052,-0.232140755477671,-1.1042032808516546,-0.49116145689544116,-0.6487347223401672,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0,-0.7524306248360217,0,1.0068277876066791,-0.2810267305009518,-0.2300644897886938,-0.2706259042558427,-0.26300328786535954,-1.100255460437333,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
1,-0.961627194826412,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.873255786613829,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-1.7984134747879732,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8081167497775191,-0.49116145689544116,0.604198168418125,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
0,0.9211419350871006,0,1.2566457014697432,-0.2810267305009518,0.9121279940042464,-0.2706259042558427,-0.26035792794641477,-0.8081167497775191,0.4574425299501643,0.604198168418125,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1,-1.9378778547815667,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8081167497775191,1.4060465167957699,0.604198168418125,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1,1.8973925950422554,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-1.155524946237838,-0.49116145689544116,-0.6487347223401672,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,-0.6129662448424282,0,-0.33310465947702855,-0.2810267305009518,-0.27688936467332387,-0.2626294427257354,0.41861778458273297,-0.8693079661995072,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-0.5432340548456314,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,0.43448994409640135,-1.0311686031867013,-0.49116145689544116,0.604198168418125,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
1,-1.6589490947943797,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-1.0311686031867013,0.4574425299501643,0.604198168418125,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-1.1708237648168023,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.33437830005890234,1.4060465167957699,0.604198168418125,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,0.7119453650967104,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-1.100255460437333,-0.49116145689544116,-0.022268276961021034,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True
1,2.1763213550294425,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-1.100255460437333,0.4574425299501643,-0.022268276961021034,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
0,0.15408784512233623,0,2.139335663785903,-0.2785199918206255,-0.2016351014658827,-0.26529492990243786,-0.26300328786535954,-0.33437830005890234,-0.49116145689544116,-0.022268276961021034,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,2.0368569750358487,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8850992478567944,0.4574425299501643,-0.022268276961021034,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,-0.682698434839225,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8831253376496335,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,0.014623465128742697,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8653601457851854,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,-0.682698434839225,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.7686385456343011,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.0606063150806941,0,-0.33310465947702855,-0.19893103872026596,0.16292999585016552,0.22160072770854067,-0.26300328786535954,-0.8041689293631974,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,-0.6129662448424282,0,-0.33310465947702855,-0.2716264604497282,-0.0795559633738115,0.7289317870075712,-0.26300328786535954,-0.8021950191560364,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,-0.7524306248360217,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8811514274424727,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.5027487951063201,0,-0.3315906115142221,0.6025986543140637,-0.2835786325139853,-0.2697374085302752,-0.26300328786535954,-0.8002211089488755,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,-0.26430529485844434,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.7666646354271403,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-0.961627194826412,0,-0.260430357262319,-0.27726662248046235,-0.2835786325139853,0.5769990179355323,-0.26300328786535954,-0.33437830005890234,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0,-0.7524306248360217,0,-0.049977690432222555,-0.2735065144599729,-0.2835786325139853,0.863983137293828,-0.26300328786535954,-0.7646907252199793,-0.49116145689544116,1.2306646137972712,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
1,-2.0076100447783634,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8772036070281508,0.4574425299501643,1.2306646137972712,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,1.7579282150486617,0,-0.33310465947702855,-0.27789330715054394,-0.2835786325139853,0.25714055673123987,-0.07870988017887656,-0.8772036070281508,1.4060465167957699,1.2306646137972712,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,-2.0076100447783634,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8772036070281508,2.3546505036413756,1.2306646137972712,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.6129662448424282,0,0.8160577442930664,-0.2810267305009518,-0.10631303473645724,-0.09114976769121196,-0.26300328786535954,-0.7627168150128184,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1,-0.5432340548456314,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8633862355780245,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-1.4497525248039893,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.7607429048056575,-0.49116145689544116,1.2306646137972712,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,1.2000706950742877,0,1.8683210784435487,-0.2810267305009518,-0.14812095874059122,-0.23686306668427853,-0.26300328786535954,-0.7607429048056575,0.4574425299501643,1.2306646137972712,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,0.15408784512233623,0,0.016640419931261217,-0.2810267305009518,-0.2835786325139853,-0.022735596822516066,-0.25506720810852535,-0.7607429048056575,1.4060465167957699,1.2306646137972712,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-1.7984134747879732,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.7607429048056575,2.3546505036413756,1.2306646137972712,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
1,0.08435565512553946,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.7587689945984966,-0.49116145689544116,-0.6487347223401672,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-0.4037696748520379,0,1.3035811883167432,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.25683078138782184,-0.7567950843913357,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
0,-1.0313593848232088,0,0.8115156004046471,-0.2283852182140998,-0.2835786325139853,-0.2635179384513029,-0.17570641054018338,-0.7942993783273928,-0.49116145689544116,-0.6487347223401672,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1,-0.26430529485844434,0,-0.33310465947702855,-0.2810267305009518,-0.2835786325139853,-0.2706259042558427,-0.26300328786535954,-0.8752296968209899,-0.49116145689544116,-0.6487347223401672,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
